BrandCode,BrandName,CatalogueCode,CatalogueName,CategoryCode,CategoryName,MainImage,ModelNumber,Offer,ProductName,RatingValue,RegularPrice,SKU,StockAvailability,URL,VendorCode,page,reviews
,,,female,,female-shoes,https://edge.curalate.com/v1/img/eMZq1mHhsJ1vcno49epeIXgiOs6ukVoSQbBoC3FWPeU=,,0,Skechers Women's Uno - Slither And Shine Sneaker | Size 8.5 | Magenta | Leather/Synthetic/Textile,0,85.0,6c41ed18-af40-48a3-b5be-f016b6d930af,false,https://www.skechers.com/uno---slither-and-shine/177107_MAG.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/eMZq1mHhsJ1vcno49epeIXgiOs6ukVoSQbBoC3FWPeU=,,0,Skechers Women's Uno - Slither And Shine Sneaker | Size 8.5 | Magenta | Leather/Synthetic/Textile,0,85.0,77756857-2ae3-49d1-b763-96b5829af6a4,false,https://www.skechers.com/uno---slither-and-shine/177107_MAG.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/iSInCOCL4YLgwgDGWtKqAh66EhBbOBRblET3BG2gaQI=,,63.99,Skechers Women's Uno - Metallixs Sneaker | Size 6.0 | Rosegold | Leather/Textile,0,90.0,be74e87f-b339-46a1-9ab4-22a3b57c3227,true,https://www.skechers.com/uno---metallixs/177109_RSGD.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/sbd0ntAQdRy-wqwZFW3XbHUE-zd2XsOfVge5mkszya0=,,0,Skechers Women's Uno Court - Courted Style Sneaker | Size 9.0 | Natural/Coral | Leather/Synthetic/Textile,0,80.0,61694f30-fe63-4e76-a5f0-c5481a6d2fae,true,https://www.skechers.com/uno-court---courted-style/177710_NTCL.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/eeTCEHviGewtEVp1YWHK5QgxBo2VsdIbh53LwUw01Vc=,,0,Skechers Women's Premium Leather Slip-ins Snoop One - OG Sneaker | Size 5.5 | Black | Leather/Textile,0,100.0,42981904-0a57-4030-9e3c-d0c3f62db5cb,true,https://www.skechers.com/premium-leather-slip-ins-snoop-one---og/186001_BBK.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/NInyu1240khXa6bXAa0u1pwRW3fv_wKn926nk3u9tRk=,,52.99,Skechers Women's Denali - Mellow Day Sneaker | Size 11.0 | Off White/Mauve | Synthetic/Leather,0,85.0,d977a508-a1d2-4f46-b8dd-a520f78b090e,true,https://www.skechers.com/denali---mellow-day/185022_OFWM.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/eeTCEHviGewtEVp1YWHK5QgxBo2VsdIbh53LwUw01Vc=,,0,Skechers Women's Premium Leather Slip-ins Snoop One - OG Sneaker | Size 5.5 | Black | Leather/Textile,0,100.0,0223d976-14f5-4810-a66e-f8b4952289a2,true,https://www.skechers.com/premium-leather-slip-ins-snoop-one---og/186001_BBK.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/pC1mOQNgsRlObxdPKw2eGX-5mT3cO5Xut2ZfDcFkHKs=,,63.99,Skechers Women's Tres-Air - Shimm-Airy Sneaker | Size 7.0 | White/Rose Gold | Synthetic/Textile,0,85.0,4c848ef3-1235-4809-bdeb-a905c51b1221,false,https://www.skechers.com/tres-air---shimm-airy/177422_WTRG.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/yIh9jpsfFk7vU2_f6NQFaMfPuhenGL9iKxziHRnjOFk=,,0,Skechers Girl's Uno Ice Sneaker | Size 2.5 | Neon Pink | Synthetic | Machine Washable,0,45.0,4ddf3f07-2787-4e0f-acd9-2c71d472db16,false,https://www.skechers.com/uno-ice/310449L_NPNK.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/mWZbdhookGSpZWWMuF5ZiwQzNV1FtK9MvcTQAgLLCZg=,,0,Skechers Men's Premium Leather Slip-ins Snoop One - OG Sneaker | Size 13.0 | White/Black | Leather/Textile,0,100.0,afc57bc0-7496-493b-b95a-45eaaafac0a4,false,https://www.skechers.com/premium-leather-slip-ins-snoop-one---og/251016_WBK.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/kjma-4taTvVZ2lKpi29XfZYnZnkQt6WgOiC1uK2pwQM=,,0,Skechers Men's Slip-ins: Snoop One - Boss Life Velvet Sneaker | Size 9.0 | Blue | Textile,0,115.0,525d0a20-73f5-4e70-ba3a-590e0135c2c5,false,https://www.skechers.com/skechers-slip-ins-snoop-one---boss-life-velvet/251025_BLU.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/LTZCzVDSivyPWfKVhZpSydM9CNWcSkAYh3PxmuOKhQI=,,0,Skechers Men's Premium Leather Slip-ins Snoop One - Double G Sneaker | Size 14.0 | Navy | Leather/Synthetic/Textile,0,100.0,7427f50d-4312-4f8e-8681-a33f852f6f8b,true,https://www.skechers.com/premium-leather-slip-ins-snoop-one---double-g/251017_NVY.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/_AIIXlxWf5N100AIVVtXVc-Lp48S7P320qSiMC5HMSw=,,0,"Skechers Men's Snoop Dogg: Doggy Air - Dr. Bombay Sneaker | Size 7.5 | Camouflage | TEXTILE,LEATHER",0,95.0,27d2dc65-6d93-48e9-b9eb-945699d156cb,false,https://www.skechers.com/snoop-dogg-doggy-air---dr.-bombay/251022_CAMO.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/0999aJBYIBMe9p-H6BfYkHq102yQdI0MTkb3xnMTd5o=,,0,Skechers Men's Slip-ins: Snoop One - Boss Life Velvet Sneaker | Size 8.5 | Burgundy | Textile,0,115.0,70d803ca-0486-4892-8d38-08a2e24a0f90,false,https://www.skechers.com/skechers-slip-ins-snoop-one---boss-life-velvet/251025_BURG.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/LTZCzVDSivyPWfKVhZpSydM9CNWcSkAYh3PxmuOKhQI=,,0,Skechers Men's Premium Leather Slip-ins Snoop One - Double G Sneaker | Size 14.0 | Navy | Leather/Synthetic/Textile,0,100.0,cad1ee16-7115-4354-a244-45577d312cc6,true,https://www.skechers.com/premium-leather-slip-ins-snoop-one---double-g/251017_NVY.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/bpoKmfT9f-2qtY92wyTPHJJMmydLw-yjDAKcG9A85gk=,,59.99,Skechers Women's HI Ryze - Fashion Shaker Boots | Size 8.0 | Olive | Textile/Synthetic | Vegan,0,80.0,6da59c01-b5af-477c-bb87-2def5fbf519f,false,https://www.skechers.com/hi-ryze---fashion-shaker/177243_OLV.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/nWIKTA4A61HZ5j6bZaMGdl9ZYP_qHy1ppJjj7YO-Yds=,,0,Skechers Men's Slip-ins Snoop Dogg: Uno - Laid Back Sneaker | Size 12.0 | Taupe | Textile/Synthetic,0,100.0,3b75501e-6fda-4ffd-91c4-add35b073f82,false,https://www.skechers.com/skechers-slip-ins-snoop-dogg-uno---laid-back/251021_TPE.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/1rsFX3AURjrqZJhDuDYZTQE0zKV-vLr_ti-oQDXCNwk=,,0,Skechers Men's Mark Nason Alpha Cup - Bane Sneaker | Size 11.5 | Whiskey | Textile/Leather,0,95.0,1c9a8772-dcf5-4013-8d51-282f7fe59465,false,https://www.skechers.com/mark-nason-alpha-cup---bane/222188_WSK.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/kPrlg5s0lfSrd7RHSQd-_eWpXbRb1zGKshnoQhtitwA=,,0,Skechers Women's On-the-GO Glacial Ultra - Cozyly Boots | Size 11.0 | Dark Taupe | Textile,0,90.0,ddbeaad6-3e8d-4fef-bc4c-dfba44c8d109,false,https://www.skechers.com/on-the-go-glacial-ultra---cozyly/144178_DKTP.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/h-i_JpBKSRVZg_aAI0iKuMmM_G32sOtN3oluh9VHppo=,,0,Skechers Women's BOBS Pop Ups Max - Great Pursuit Boots | Size 7.5 | Chestnut | Textile | Vegan,0,65.0,e1e37970-53ec-4675-ac76-b0e1719c3869,false,https://www.skechers.com/bobs-pop-ups-max---great-pursuit/114757_CSNT.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/S2imrmmQ-tv3eW471TrdVKrED8zVkAYbyUlkSLMn2OI=,,0,Skechers Women's BOBS Keepsakes Lite - Cozy Blend Shoes | Size 5.5 | Chestnut | Textile,0,48.0,744d2328-0c2f-494e-90ec-99b8fd60982c,false,https://www.skechers.com/bobs-keepsakes-lite---cozy-blend/114762_CSNT.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/c6LBmwEbi5AsLawevFuYKbnhDbG0qyz8apgHixcQx1c=,,0,Skechers Women's Relaxed Fit: Easy Going - Cool Zip Boots | Size 7.0 | Black | Leather/Textile,0,85.0,76cc3bfb-dff9-4580-a3a2-ae80b4c0a75b,false,https://www.skechers.com/relaxed-fit-easy-going---cool-zip/167862_BLK.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/juZM465Sl5TiujP2KsKNI1VH8Es4KrvblgmPeKc5K0c=,,0,Skechers Women's Slip-ins: Easy Going - Fall Adventures Boots | Size 7.5 | Taupe | Textile | Vegan,0,85.0,28179013-10c5-43c0-bd06-77415629eccf,true,https://www.skechers.com/skechers-slip-ins-easy-going---fall-adventures/167875_TPE.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/paXvmojEq7GuIrw2BwkMuN_wGqsxxha6bqbg3O8whxk=,,0,Skechers Women's BOBS Flexpadrille 3.0 - Coast Trip Slip-On Shoes | Size 11.0 | Navy | Textile/Leather | Vegan,0,60.0,62c0553a-fed8-4fbd-b679-30f66e9ecf4a,true,https://www.skechers.com/bobs-flexpadrille-3.0---coast-trip/113977_NVY.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/3FriCYiQSR1R6q-FHCBN_H7X9QwzYbeIgfwfX8ro8-0=,,0,Skechers Women's On-the-GO Joy - Nuzzle Up Boots | Size 9.0 | Brown | Leather/Textile,0,90.0,02b98dd4-9b87-48b7-9026-1201693a06c7,false,https://www.skechers.com/on-the-go-joy---nuzzle-up/144115_BRN.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/RjLci19nQDkHsWDihQAKbLPXxsmaMzzA7lTDhj7bWUQ=,,0,Skechers Women's BOBS Vista Sneaker | Size 6.5 | Pink | Synthetic/Textile,0,65.0,664f15a1-9037-489f-aac5-4f39a98898d8,false,https://www.skechers.com/bobs-vista/114510_PKMT.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/8LRwE7VE2iWsHij3pE2T6f8daViT5ejBEuTc6iiy3Ms=,,0,Skechers Women's On-the-GO Glacial Ultra - Winter Is Coming Boots | Size 5.5 | Chocolate | Leather/Textile,0,90.0,f24e4e7c-1638-470b-9abe-4f092f51637a,false,https://www.skechers.com/on-the-go-glacial-ultra---winter-is-coming/144187_CHOC.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/SfxtFso5j192hcwBuCdHYXEefXuRzjnfiJBLLYts-9Y=,,0,Skechers Women's On-the-GO Glacial Ultra - Woodlands Boots | Size 10.0 | Chestnut | Textile/Leather,0,90.0,aa8546a9-7d8d-451a-ba41-06132ecbbb2e,false,https://www.skechers.com/skechers-on-the-go-glacial-ultra---woodlands/16677_CSNT.html?utm_source=google&utm_medium=free_pla,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/lynzZ1pdFDV-6E4WeqI3-qzmFPlHJX_65v-XUJAuQHE=,,0,Skechers Women's Slip-ins: Ultra Flex 3.0 - Brilliant Sneaker | Size 8.5 | Black | Textile | Vegan | Machine Washable,0,90.0,d10fb4ee-531c-47b8-acb0-249afc7ea402,true,https://www.skechers.com/skechers-slip-ins-ultra-flex-3.0---brilliant/149710_BLK.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/UKm9M6m8M9pWMn1MmVUWmwxHhE6RU2c2lk7Gvxi2K0I=,,0,Skechers Women's Slip-ins: BOBS Skip Cute - B Cute Sweet Slip-On Shoes | Size 6.5 Wide | Tan | Textile/Metal | Vegan | Machine Washable,0,60.0,2c8e84c4-5855-4594-a058-1f2f6c85fa32,true,https://www.skechers.com/skechers-slip-ins-bobs-skip-cute---b-cute-sweet/114815W_TAN.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/ox8GWmIyxTo7pQdzdU-SbGtt8VBm_KYEWIj3nh8psRw=,,62.99,Skechers Women's On-the-GO Glacial Ultra - Woodlands Boots | Size 8.5 | Gray | Textile/Leather,0,90.0,b10678d7-fe6d-4fd1-bb84-06f99a55161b,false,https://www.skechers.com/skechers-on-the-go-glacial-ultra---woodlands/16677_GRY.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/5o1c6wdGeSDg9itWC0tkL9f-rdRk-jIzXA0FcNzesx4=,,0,Skechers Men's Relaxed Fit: Garner - Crispin Slip-On Shoes | Size 12.0 | Tan | Textile/Synthetic | Vegan,0,75.0,c675eebf-ebc4-4a0d-b695-f59dcf58d2f7,true,https://www.skechers.com/relaxed-fit-garner---crispin/210671_TAN.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/0WBCvuvowIhA34UmVfj2vateY6EjDpJOJoD2dTbWJMw=,,0,Skechers Women's Slip-ins Mark Nason: A Wedge - Crecent Sneaker | Size 9.0 | Black | Textile/Synthetic,0,85.0,eaa36311-bc21-43b1-962f-53113f5e626b,false,https://www.skechers.com/skechers-slip-ins-mark-nason-a-wedge---crecent/177667_BLK.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/ZwQwkMK3EXkG0eKCJYvho1JON8e7L7yQFWj3qZHmd8E=,,66.99,Skechers Men's Mark Nason: Record 2.0 - Kieran Sneaker | Size 11.5 | White/Navy | Synthetic/Leather,0,95.0,c691b47e-73ed-4d0c-85f3-8b0f20b4db22,false,https://www.skechers.com/mark-nason-record-2.0---kieran/210764_WNV.html,17,4,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/wWEhuCpPP6aifpg1I-odf4S6oUp9N_cypgHLFCK7qFI=,,0,Skechers Women's Doja Cat: Doja'Lite Shine Shoes | Size 8.0 | Off White | Leather/Textile,0,99.0,25d08401-bac3-470b-850b-e0e353b846f5,false,https://www.skechers.com/doja-cat-dojalite-shine/177941_OFWT.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/sQNSnRYUJIT-D_LrZFJouLeK5nb_YP5ls-ENujg5Ybo=,,0,Skechers Men's Uno - Retro One Sneaker | Size 7.5 | White/Green | Leather/Synthetic/Textile,0,85.0,4c1eae4d-8eae-42be-a589-715976a04718,true,https://www.skechers.com/uno---retro-one/183020_WGR.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/A2o6uuy69grSLVCzhXLXwHPeIi6PMFUI0pQRTxL1i0s=,,0,Skechers Men's Zinger - Manzanilla Superado Sneaker | Size 7.5 | Black/White | Synthetic/Textile/Leather,0,70.0,6d90df8e-3b5a-409b-91e5-8ce6b3249774,true,https://www.skechers.com/zinger---manzanilla-superado/183282_BKW.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/zd2nE-9DVIjpR5AvLmzg2Xn4L0d-iml0ly6KwGudBL0=,,0,Skechers Men's Snoop Dogg: Stamina - Bombay Exploration Sneaker | Size 14.0 | White | Leather/Synthetic/Textile,0,100.0,21098f00-0608-47b6-92d1-9ea31850fab4,false,https://www.skechers.com/snoop-dogg-stamina---bombay-exploration/251023_WMLT.html?utm_source=google&utm_medium=free_pla,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/TtTm2RCdzqoa1FhciA-9E9-5yyotDKHWAPIJDcuB1x4=,,0,Skechers Men's Viper Court Pro - Pickleball Sneaker | Size 9.5 Extra Wide | White | Textile/Synthetic | Vegan | Arch Fit,0,115.0,60a5ff3e-b62f-42b0-8c19-a100e2701110,true,https://www.skechers.com/skechers-viper-court-pro---pickleball/246069WW_WMLT.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/xvZYLteKKTLN4HOrV5XlrnLNySoynlNFhtw2eBOGiPI=,,0,Skechers Men's SKX FLOAT Basketball Sneaker | Size 11.0 | White/Gray | Textile/Synthetic/Metal | Vegan | Hyper Burst,0,150.0,fa9b2242-eecd-4ead-9f8f-1f4ba2902971,true,https://www.skechers.com/skx-float/253000_WGRD.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/-UlB75mWZkSmfjQ1CQ0qxxlxid97ER3kyyrm-j2GASc=,,0,Skechers Men's Zinger - Manzanilla Totale Sneaker | Size 13.0 | White/Navy | Synthetic/Leather/Synthetic,0,70.0,7c464da4-daee-4ef4-8ed5-bd58c078c945,true,https://www.skechers.com/zinger---manzanilla-totale/183280_WNVR.html,17,4,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/25IP_UjkYw4dgzKY4ELcIKz00fWrSM692d2d2joWezA=,,52.99,Skechers Men's Upper Cut Neo Jogger - Lantis Sneaker | Size 11.0 | Blue/Yellow | Leather/Textile/Synthetic,0,80.0,1e70459a-7f1e-475b-b5e1-a4d4e3670350,true,https://www.skechers.com/upper-cut-neo-jogger---lantis/210744_BLYL.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/uKDwRVwKgB0s6gdf1KxhaqEwWwPXA6ys0rKKL-9ZDzs=,,0,Skechers Men's SKX RESAGRIP Basketball Sneaker | Size 10.0 | Green/Yellow | Synthetic/Textile/Metal | Hyper Burst,0,150.0,4a726723-4adc-4191-811a-c4e6d479f635,false,https://www.skechers.com/skx-resagrip/253005_GRYL.html?utm_source=google&utm_medium=free_pla,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/o5PJ6UDOhL_dcXlNm3lARIpPLPvW4ldJytym2QVkPks=,,0,Skechers Men's SKX FLOAT Basketball Sneaker | Size 13.0 | Navy | Textile/Synthetic/Metal | Vegan | Hyper Burst,0,150.0,3a726ead-7bcc-446c-812e-ce9830f0a1cb,true,https://www.skechers.com/skx-float/253000_NVMT.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/uwVniZ7cWtjn_0pxPJlM8MJUSJSWhrM05DlS5D7BlHg=,,0,Skechers Men's SKX RESAGRIP Basketball Sneaker | Size 9.0 | White/Black/Orange | Synthetic/Textile/Metal | Hyper Burst,0,150.0,8bb26b9d-179e-44d3-8e2e-87d73dce8b98,true,https://www.skechers.com/skx-resagrip/253005_WBO.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/EoFydLAN13hXZY8UsLHrxnuMvvsOrRDzMS0lZr0FUGc=,,0,Skechers Men's Snoop Dogg: Stamina - Bombay Exploration Sneaker | Size 9.0 | Black | Leather/Synthetic/Textile,0,100.0,186ba633-a9d0-4527-8337-ceef07f9bcac,false,https://www.skechers.com/snoop-dogg-stamina---bombay-exploration/251023_BKMT.html?utm_source=google&utm_medium=free_pla,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/lRz4wzwNuNdHitv5uo9dAJfqb3BNWZxAojOI_r_aLR8=,,0,Skechers Men's Slip-ins Snoop Dogg: Doggy Air Sneaker | Size 10.0 | Blue | Leather/Synthetic,0,100.0,5d408f0a-6eaf-47a1-a680-a045d7c950e9,false,https://www.skechers.com/skechers-slip-ins-snoop-dogg-doggy-air/251027_BLU.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/YkwmA248TrSXRrZIoxHKcvHXxAtlnSxeR_Fhxmowwts=,,41.99,Skechers Women's Eden LX - Special Stars Sneaker | Size 8.5 | White/Navy | SYNTHETIC | Machine Washable,0,60.0,598d18d8-decc-4c3b-92b7-84302739b674,false,https://www.skechers.com/eden-lx---special-stars/185018_WNVR.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/7d6uCZCS8bcoQrz_GIH9_Pv6Lyw8Brk9JgUuYLXn1Y0=,,0,Skechers Women's Uno - Shimmer Away Sneaker | Size 8.5 | Black | Synthetic/Textile,0,85.0,607d8b06-945a-4d6b-87d1-f34534de314f,true,https://www.skechers.com/uno---shimmer-away/155196_BLK.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/IePZgfByWVJqblzzUr4ugLmHpNzbnhYfHB0ANzpXGS4=,,0,Skechers Men's Koopa Court - Volley Low Varsity Sneaker | Size 13.0 | White | Synthetic/Leather/Textile,0,75.0,4c16bfba-7cfc-478e-9c6e-1c5f6e315bc4,true,https://www.skechers.com/koopa-court---volley-low-varsity/183240_WHT.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/uwVniZ7cWtjn_0pxPJlM8MJUSJSWhrM05DlS5D7BlHg=,,0,Skechers Men's SKX RESAGRIP Basketball Sneaker | Size 9.0 | White/Black/Orange | Synthetic/Textile/Metal | Hyper Burst,0,150.0,0051b70c-3b09-43bc-9978-85e5e0ea3f26,true,https://www.skechers.com/skx-resagrip/253005_WBO.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/uwVniZ7cWtjn_0pxPJlM8MJUSJSWhrM05DlS5D7BlHg=,,0,Skechers Men's SKX RESAGRIP Basketball Sneaker | Size 9.0 | White/Black/Orange | Synthetic/Textile/Metal | Hyper Burst,0,150.0,b2641377-321f-40bb-add0-c1a9a98244a1,true,https://www.skechers.com/skx-resagrip/253005_WBO.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/IiyESI0u9ijYZUJycgBOzZoj22NIkcmHiji25ZFvVBs=,,0,Skechers Men's SKX RESAGRIP Basketball Sneaker | Size 5.5 | White/Blue/Lime | Synthetic/Textile/Metal | Hyper Burst,0,150.0,a78de607-a3cb-46ba-a554-e5ceb0e36180,true,https://www.skechers.com/skx-resagrip/253005_WTBL.html,17,5,
,,,male,,male-shoes,https://edge.curalate.com/v1/img/dc02K-qlsc3LV8zmxW_AR_lF9dXK0nF_2OqrHHDmdq0=,,0,Skechers Men's Fury - Fury Lace Low Sneaker | Size 10.5 | Black/White | Leather/Textile/Synthetic,0,80.0,d9d68e54-8bdb-44e6-b4ac-29bbc980ce5c,false,https://www.skechers.com/fury---fury-lace-low/183265_BKW.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/7qlX9dhipNwaPH7eNtYk8psE_ljHKY3bEMD1WyJjSmA=,,0,Skechers Women's Relaxed Fit: Arch Fit Granola Shoes | Size 10.0 | Black | Leather,0,60.0,cfb68a69-1c6a-490e-b055-7d4dc1a20058,false,https://www.skechers.com/relaxed-fit-arch-fit-granola/158830_BLK.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/eE-VKkjZ1aNBVcCdLGw-klLIhtmdQ1aunIgL699oCYI=,,39.99,Skechers Women's BOBS Chill Wedge - Elevated Bliss Boots | Size 8.5 | Taupe | Synthetic/Metal | Vegan,0,80.0,089af243-5da5-4924-b168-e6d9d824ba02,false,https://www.skechers.com/bobs-chill-wedge---elevated-bliss/114717_TPE.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/ox8GWmIyxTo7pQdzdU-SbGtt8VBm_KYEWIj3nh8psRw=,,62.99,Skechers Women's On-the-GO Glacial Ultra - Woodlands Boots | Size 8.5 | Gray | Textile/Leather,0,90.0,63cb1af6-17fc-4bfc-80c6-c20a530b3b2f,false,https://www.skechers.com/skechers-on-the-go-glacial-ultra---woodlands/16677_GRY.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/gLyn5b-o3dvDRVEI6Pn4_Bo0GuJU6olBsn0ECzYSFlA=,,0,Skechers Women's BOBS Skipper - Autumn Embrace Sneaker | Size 8.5 | Chestnut | Synthetic/Textile | Machine Washable,0,50.0,127be8c8-a109-4b43-915e-767f25a2bb09,false,https://www.skechers.com/bobs-skipper---autumn-embrace/114375_CSNT.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/naQHmUFwrRZaSfwmGDCsl9AxGhUmJHxzrTfkgy2Pc-Y=,,0,Skechers Women's BOBS Too Cozy - Cutie Pupz Slipper | Size 7.0 | Chestnut | Textile | Vegan,0,42.0,4dc28c98-b255-4a12-8ac2-7931b3e7b703,false,https://www.skechers.com/bobs-too-cozy---cutie-pupz/113691_CSNT.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/94Q2yzZS8PAMocvRJppBwmgydx8dLq7A5Kf8ekB-xYA=,,0,Skechers Women's BOBS B Extra Cute - Dapper Bunch Sneaker | Size 9.0 | Black | Textile/Metal | Vegan | Machine Washable,0,54.0,9d1b929e-c652-44f8-ba77-a4d9f5a5d783,false,https://www.skechers.com/bobs-b-extra-cute---dapper-bunch/114427_BKMT.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/cb21IWYx7QFwNuMWVmZDKBAQonSKv8YSPVzjQVaeOec=,,0,Skechers Women's BOBS D Vine - Instant Delight Sneaker | Size 10.0 | Natural | Synthetic/Metal,0,60.0,2e582557-bd0f-4aa4-9c4f-e4a16ee3a578,false,https://www.skechers.com/bobs-d-vine---instant-delight/114456_NAT.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/wEKkN2E15i6216RVvxUAGlrOiJA0vBJaX2CrtkymSRw=,,0,Skechers Women's GO WALK 7 - Amina Slip-On Shoes | Size 9.0 | Mauve | Textile/Synthetic | Vegan | Machine Washable,0,85.0,6c25b5b9-a32b-4f5c-bb51-f2d9a9f62fb5,true,https://www.skechers.com/go-walk-7---amina/125204_MVE.html,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/GKmLSxxFr2bC6Dh9K6DoQN8InFa2vsYYZybpx7010XA=,,54.99,Skechers Women's GO RUN Lite - Pure Sneaker | Size 10.0 | Raspberry | Textile/Synthetic | Vegan | Machine Washable,0,80.0,9d9c4904-747e-4b7f-bb51-9a894a669cf7,false,https://www.skechers.com/go-run-lite---pure/129429_RAS.html?utm_source=google&utm_medium=free_pla,17,5,
,,,female,,female-shoes,https://edge.curalate.com/v1/img/EIFLzH7l5fJQtiILbIafR65jKSJjIEKzSn_Tr_P4_2o=,,0,Skechers Women's Ricardo Cavolo: Uno - Many Eyes Sneaker | Size 5.0 | Pink/Red | Synthetic/Textile,0,95.0,71d48064-bd52-4d0c-9f16-7d027584683c,false,https://www.skechers.com/ricardo-cavolo-uno---many-eyes/177955_PKRD.html?utm_source=google&utm_medium=free_pla,17,5,
